loss,C4 Eval Loss,N,N_no_emb,D,C,C_no_emb,C_6ND,C_6ND_no_emb,portion_steps_elapsed,model,train_tokens,total_steps,current_steps,total_epochs,current_epoch,peak_lr,sweep
4.007070607505739,4.007070607505739,62052928,16865856,1048576000,390403266188673024,106110790931841024,390403266183168000,106110790926336000,1.0,misfitting_17m,1048576000,1000,1000,2,2,0.008,2024_11_10-23_08_29_sweep_test
5.308719697408378,5.308719697408378,62052928,16865856,262144000,97600816551297024,26527697737089024,97600816545792000,26527697731584000,1.0,misfitting_17m,262144000,250,250,1,1,0.008,2024_11_10-23_08_29_sweep_test
5.601835574954748,5.601835574954748,62052928,16865856,209715200,78080653242138624,21222158190772224,78080653236633600,21222158185267200,1.0,misfitting_17m,209715200,200,200,2,2,0.002,2024_11_10-23_08_29_sweep_test
5.354489612393081,5.354489612393081,62052928,16865856,262144000,97600816551297024,26527697737089024,97600816545792000,26527697731584000,1.0,misfitting_17m,262144000,250,250,1,1,0.002,2024_11_10-23_08_29_sweep_test
4.1117506432347,4.1117506432347,62052928,16865856,1048576000,390403266188673024,106110790931841024,390403266183168000,106110790926336000,1.0,misfitting_17m,1048576000,1000,1000,2,2,0.002,2024_11_10-23_08_29_sweep_test
3.90478907385841,3.90478907385841,62052928,16865856,1310720000,488004082734465024,132638488663425024,488004082728960000,132638488657920000,1.0,misfitting_17m,1310720000,1250,1250,10,10,0.004,2024_11_10-23_08_29_sweep_test
4.007070607505739,4.007070607505739,62052928,16865856,1048576000,390403266188673024,106110790931841024,390403266183168000,106110790926336000,1.0,misfitting_17m,1048576000,1000,1000,8,8,0.004,2024_11_10-23_08_29_sweep_test
3.924036198761314,3.924036198761314,62052928,16865856,1572864000,585604899280257024,159166186395009024,585604899274752000,159166186389504000,1.0,misfitting_17m,1572864000,1500,1500,2,2,0.004,2024_11_10-23_08_29_sweep_test
4.1117506432347,4.1117506432347,62052928,16865856,1048576000,390403266188673024,106110790931841024,390403266183168000,106110790926336000,1.0,misfitting_17m,1048576000,1000,1000,8,8,0.002,2024_11_10-23_08_29_sweep_test
5.56482557579875,5.56482557579875,62052928,16865856,209715200,78080653242138624,21222158190772224,78080653236633600,21222158185267200,1.0,misfitting_17m,209715200,200,200,2,2,0.002,2024_11_10-23_08_29_sweep_test
3.836628066841513,3.836628066841513,62052928,16865856,1572864000,585604899280257024,159166186395009024,585604899274752000,159166186389504000,1.0,misfitting_17m,1572864000,1500,1500,2,2,0.002,2024_11_10-23_08_29_sweep_test
4.528034217655659,4.528034217655659,62052928,16865856,524288000,195201633097089024,53055395468673024,195201633091584000,53055395463168000,1.0,misfitting_17m,524288000,500,500,4,4,0.004,2024_11_10-23_08_29_sweep_test
4.296366647351533,4.296366647351533,62052928,16865856,786432000,292802449642881024,79583093200257024,292802449637376000,79583093194752000,1.0,misfitting_17m,786432000,750,750,2,2,0.004,2024_11_10-23_08_29_sweep_test
4.645288739353418,4.645288739353418,62052928,16865856,524288000,195201633097089024,53055395468673024,195201633091584000,53055395463168000,1.0,misfitting_17m,524288000,500,500,4,4,0.002,2024_11_10-23_08_29_sweep_test
3.924036198761314,3.924036198761314,62052928,16865856,1572864000,585604899280257024,159166186395009024,585604899274752000,159166186389504000,1.0,misfitting_17m,1572864000,1500,1500,12,12,0.002,2024_11_10-23_08_29_sweep_test
4.645288739353418,4.645288739353418,62052928,16865856,524288000,195201633097089024,53055395468673024,195201633091584000,53055395463168000,1.0,misfitting_17m,524288000,500,500,1,1,0.002,2024_11_10-23_08_29_sweep_test
4.563565105199814,4.563565105199814,62052928,16865856,524288000,195201633097089024,53055395468673024,195201633091584000,53055395463168000,1.0,misfitting_17m,524288000,500,500,4,4,0.008,2024_11_10-23_08_29_sweep_test
2.9692143041938834,2.9692143041938834,1182757632,1002009344,20971520000,148825352007865860096,126081953987319300096,148825352007843840000,126081953987297280000,1.0,misfitting_1b,20971520000,20000,20000,40,40,0.004,2024_11_24-23_54_32_sweep_test
3.347181135439314,3.347181135439314,76816896,25174528,16777216000,7732641939855507456,2534150963730579456,7732641939849216000,2534150963724288000,1.0,misfitting_25m,16777216000,16000,16000,125,125,0.002,2024_11_26-18_29_36_sweep_test
3.3918841619743034,3.3918841619743034,76816896,25174528,16777216000,7732641939855507456,2534150963730579456,7732641939849216000,2534150963724288000,1.0,misfitting_25m,16777216000,16000,16000,125,125,0.001,2024_11_26-18_29_36_sweep_test
3.334635377745144,3.334635377745144,76816896,25174528,16777216000,7732641939855507456,2534150963730579456,7732641939849216000,2534150963724288000,1.0,misfitting_25m,16777216000,16000,16000,125,125,0.004,2024_11_26-18_29_36_sweep_test
3.291296598268673,3.291296598268673,176576256,99112704,4194304000,4443686981084381184,2494252865037533184,4443686981074944000,2494252865028096000,1.0,misfitting_100m,4194304000,4000,4000,32,32,0.002,2024_11_21-00_00_55_sweep_test
3.309116785880178,3.309116785880178,176576256,99112704,4194304000,4443686981084381184,2494252865037533184,4443686981074944000,2494252865028096000,1.0,misfitting_100m,4194304000,4000,4000,32,32,0.004,2024_11_21-00_00_55_sweep_test
3.3459799408446997,3.3459799408446997,176576256,99112704,4194304000,4443686981084381184,2494252865037533184,4443686981074944000,2494252865028096000,1.0,misfitting_100m,4194304000,4000,4000,32,32,0.001,2024_11_21-00_00_55_sweep_test
3.278892195550725,3.278892195550725,93940416,35842752,16777216000,9456351902178213888,3608049554037669888,9456351902171136000,3608049554030592000,1.0,misfitting_35m,16777216000,16000,16000,125,125,0.004,2024_11_20-23_43_11_sweep_test
3.323146215174347,3.323146215174347,93940416,35842752,16777216000,9456351902178213888,3608049554037669888,9456351902171136000,3608049554030592000,1.0,misfitting_35m,16777216000,16000,16000,125,125,0.001,2024_11_20-23_43_11_sweep_test
2.7044113549841313,2.7044113549841313,1182757632,1002009344,20971520000,148825352007865860096,126081953987319300096,148825352007843840000,126081953987297280000,1.0,misfitting_1b,20971520000,20000,20000,40,40,0.0004,2024_11_26-01_51_19_sweep_test
4.33242719899863,4.33242719899863,142394560,71386304,524288000,447934554448330752,224561895317962752,447934554439680000,224561895309312000,1.0,misfitting_70m,524288000,500,500,4,4,0.002,2024_11_15-17_25_57_sweep_test
3.6269358983263373,3.6269358983263373,142394560,71386304,2097152000,1791738217767370752,898247581245898752,1791738217758720000,898247581237248000,1.0,misfitting_70m,2097152000,2000,2000,16,16,0.001,2024_11_15-17_25_57_sweep_test
3.808889700565487,3.808889700565487,142394560,71386304,1048576000,895869108888010752,449123790627274752,895869108879360000,449123790618624000,1.0,misfitting_70m,1048576000,1000,1000,8,8,0.002,2024_11_15-17_25_57_sweep_test
3.8288215869106352,3.8288215869106352,142394560,71386304,1310720000,1119836386107850752,561404738281930752,1119836386099200000,561404738273280000,1.0,misfitting_70m,1310720000,1250,1250,10,10,0.001,2024_11_15-17_25_57_sweep_test
3.436678620055318,3.436678620055318,142394560,71386304,2621440000,2239672772207050752,1122809476555210752,2239672772198400000,1122809476546560000,1.0,misfitting_70m,2621440000,2500,2500,20,20,0.004,2024_11_15-17_25_57_sweep_test
3.9853767487220466,3.9853767487220466,142394560,71386304,786432000,671901831668170752,336842842972618752,671901831659520000,336842842963968000,1.0,misfitting_70m,786432000,750,750,6,6,0.004,2024_11_15-17_25_57_sweep_test
3.401653380598873,3.401653380598873,142394560,71386304,3145728000,2687607326646730752,1347371371864522752,2687607326638080000,1347371371855872000,1.0,misfitting_70m,3145728000,3000,3000,24,24,0.002,2024_11_15-17_25_57_sweep_test
3.519161361269653,3.519161361269653,142394560,71386304,2097152000,1791738217767370752,898247581245898752,1791738217758720000,898247581237248000,1.0,misfitting_70m,2097152000,2000,2000,16,16,0.002,2024_11_15-17_25_57_sweep_test
3.745784384664148,3.745784384664148,142394560,71386304,1572864000,1343803663327690752,673685685936586752,1343803663319040000,673685685927936000,1.0,misfitting_70m,1572864000,1500,1500,12,12,0.001,2024_11_15-17_25_57_sweep_test
3.486793258227408,3.486793258227408,142394560,71386304,3145728000,2687607326646730752,1347371371864522752,2687607326638080000,1347371371855872000,1.0,misfitting_70m,3145728000,3000,3000,24,24,0.001,2024_11_15-17_25_57_sweep_test
3.510041567031294,3.510041567031294,142394560,71386304,2097152000,1791738217767370752,898247581245898752,1791738217758720000,898247581237248000,1.0,misfitting_70m,2097152000,2000,2000,16,16,0.004,2024_11_15-17_25_57_sweep_test
3.603169644251466,3.603169644251466,142394560,71386304,1572864000,1343803663327690752,673685685936586752,1343803663319040000,673685685927936000,1.0,misfitting_70m,1572864000,1500,1500,12,12,0.004,2024_11_15-17_25_57_sweep_test
4.474291294813156,4.474291294813156,142394560,71386304,524288000,447934554448330752,224561895317962752,447934554439680000,224561895309312000,1.0,misfitting_70m,524288000,500,500,4,4,0.001,2024_11_15-17_25_57_sweep_test
4.118244165554643,4.118244165554643,142394560,71386304,786432000,671901831668170752,336842842972618752,671901831659520000,336842842963968000,1.0,misfitting_70m,786432000,750,750,6,6,0.001,2024_11_15-17_25_57_sweep_test
3.9879603921435773,3.9879603921435773,142394560,71386304,786432000,671901831668170752,336842842972618752,671901831659520000,336842842963968000,1.0,misfitting_70m,786432000,750,750,6,6,0.002,2024_11_15-17_25_57_sweep_test
4.395962810143828,4.395962810143828,142394560,71386304,524288000,447934554448330752,224561895317962752,447934554439680000,224561895309312000,1.0,misfitting_70m,524288000,500,500,4,4,0.004,2024_11_15-17_25_57_sweep_test
3.792842728551477,3.792842728551477,142394560,71386304,1048576000,895869108888010752,449123790627274752,895869108879360000,449123790618624000,1.0,misfitting_70m,1048576000,1000,1000,8,8,0.004,2024_11_15-17_25_57_sweep_test
3.3919221297837794,3.3919221297837794,142394560,71386304,3145728000,2687607326646730752,1347371371864522752,2687607326638080000,1347371371855872000,1.0,misfitting_70m,3145728000,3000,3000,24,24,0.004,2024_11_15-17_25_57_sweep_test
3.5457372553646564,3.5457372553646564,142394560,71386304,2621440000,2239672772207050752,1122809476555210752,2239672772198400000,1122809476546560000,1.0,misfitting_70m,2621440000,2500,2500,20,20,0.001,2024_11_15-17_25_57_sweep_test
3.6201938656158745,3.6201938656158745,142394560,71386304,1572864000,1343803663327690752,673685685936586752,1343803663319040000,673685685927936000,1.0,misfitting_70m,1572864000,1500,1500,12,12,0.002,2024_11_15-17_25_57_sweep_test
3.7003972749225795,3.7003972749225795,142394560,71386304,1310720000,1119836386107850752,561404738281930752,1119836386099200000,561404738273280000,1.0,misfitting_70m,1310720000,1250,1250,10,10,0.002,2024_11_15-17_25_57_sweep_test
3.289150788448751,3.289150788448751,142394560,71386304,5242880000,4479345544405450752,2245618953101770752,4479345544396800000,2245618953093120000,1.0,misfitting_70m,5242880000,5000,5000,40,40,0.004,2024_11_15-17_25_57_sweep_test
3.680579421110451,3.680579421110451,142394560,71386304,1310720000,1119836386107850752,561404738281930752,1119836386099200000,561404738273280000,1.0,misfitting_70m,1310720000,1250,1250,10,10,0.004,2024_11_15-17_25_57_sweep_test
3.450369455385953,3.450369455385953,142394560,71386304,2621440000,2239672772207050752,1122809476555210752,2239672772198400000,1122809476546560000,1.0,misfitting_70m,2621440000,2500,2500,20,20,0.002,2024_11_15-17_25_57_sweep_test
3.9421776104718447,3.9421776104718447,142394560,71386304,1048576000,895869108888010752,449123790627274752,895869108879360000,449123790618624000,1.0,misfitting_70m,1048576000,1000,1000,8,8,0.001,2024_11_15-17_25_57_sweep_test
3.027545487275347,3.027545487275347,522374400,393268480,8388608000,26291964425026928640,19793850704870768640,26291964425011200000,19793850704855040000,1.0,misfitting_400m,8388608000,8000,8000,32,32,0.0004,2024_11_22-11_48_37_sweep_test
2.9451679462799802,2.9451679462799802,522374400,393268480,8388608000,26291964425026928640,19793850704870768640,26291964425011200000,19793850704855040000,1.0,misfitting_400m,8388608000,8000,8000,32,32,0.001,2024_11_22-11_48_37_sweep_test
2.9630150656739715,2.9630150656739715,522374400,393268480,8388608000,26291964425026928640,19793850704870768640,26291964425011200000,19793850704855040000,1.0,misfitting_400m,8388608000,8000,8000,32,32,0.002,2024_11_22-11_48_37_sweep_test
2.9428537709172815,2.9428537709172815,522374400,393268480,12582912000,39437946637532528640,29690776057298288640,39437946637516800000,29690776057282560000,1.0,misfitting_400m,12582912000,12000,12000,47,47,0.0004,2024_11_22-11_48_37_sweep_test
2.8815669706091285,2.8815669706091285,522374400,393268480,12582912000,39437946637532528640,29690776057298288640,39437946637516800000,29690776057282560000,1.0,misfitting_400m,12582912000,12000,12000,47,47,0.001,2024_11_22-11_48_37_sweep_test
2.89571093628183,2.89571093628183,522374400,393268480,12582912000,39437946637532528640,29690776057298288640,39437946637516800000,29690776057282560000,1.0,misfitting_400m,12582912000,12000,12000,47,47,0.002,2024_11_22-11_48_37_sweep_test
3.684950601658784,3.684950601658784,76816896,25174528,8388608000,3866320969930899456,1267075481868435456,3866320969924608000,1267075481862144000,1.0,misfitting_25m,8388608000,8000,8000,63,63,0.0004,2024_11_26-19_10_56_sweep_test
4.433809581969399,4.433809581969399,176576256,99112704,524288000,555460872643805184,311781608137949184,555460872634368000,311781608128512000,1.0,misfitting_100m,524288000,500,500,2,2,0.001,2024_11_26-19_13_37_sweep_test
4.223973914049566,4.223973914049566,295930560,199101120,524288000,930917048659476480,626317968027156480,930917048647680000,626317968015360000,1.0,misfitting_200m,524288000,500,500,2,2,0.002,2024_11_26-19_13_37_sweep_test
4.292883797257673,4.292883797257673,176576256,99112704,524288000,555460872643805184,311781608137949184,555460872634368000,311781608128512000,1.0,misfitting_100m,524288000,500,500,2,2,0.002,2024_11_26-19_13_37_sweep_test
4.034238698193803,4.034238698193803,57234240,12047168,1048576000,360086702658945024,75794227402113024,360086702653440000,75794227396608000,1.0,misfitting_12m,1048576000,1000,1000,8,8,0.008,2025_02_06-23_53_30_sweep_test
4.180899190134369,4.180899190134369,57234240,12047168,786432000,270065026995585024,56845670552961024,270065026990080000,56845670547456000,1.0,misfitting_12m,786432000,750,750,6,6,0.008,2025_02_06-23_53_30_sweep_test
4.356465624296106,4.356465624296106,57234240,12047168,786432000,270065026995585024,56845670552961024,270065026990080000,56845670547456000,1.0,misfitting_12m,786432000,750,750,6,6,0.002,2025_02_06-23_53_30_sweep_test
4.191340893623419,4.191340893623419,57234240,12047168,786432000,270065026995585024,56845670552961024,270065026990080000,56845670547456000,1.0,misfitting_12m,786432000,750,750,6,6,0.004,2025_02_06-23_53_30_sweep_test
4.0391245785867795,4.0391245785867795,57234240,12047168,1048576000,360086702658945024,75794227402113024,360086702653440000,75794227396608000,1.0,misfitting_12m,1048576000,1000,1000,8,8,0.004,2025_02_06-23_53_30_sweep_test
4.178572921082377,4.178572921082377,57234240,12047168,1048576000,360086702658945024,75794227402113024,360086702653440000,75794227396608000,1.0,misfitting_12m,1048576000,1000,1000,8,8,0.002,2025_02_06-23_53_30_sweep_test
2.685064683285873,2.685064683285873,1182757632,1002009344,20971520000,148825352007865860096,126081953987319300096,148825352007843840000,126081953987297280000,1.0,misfitting_1b,20971520000,20000,20000,40,40,0.001,2024_11_22-11_37_58_sweep_test
4.44323761202395,4.44323761202395,76816896,25174528,524288000,241645060626579456,79192217622675456,241645060620288000,79192217616384000,1.0,misfitting_25m,524288000,500,500,4,4,0.004,2024_11_17-14_38_34_sweep_test
5.278452099766582,5.278452099766582,76816896,25174528,262144000,120822530316435456,39596108814483456,120822530310144000,39596108808192000,1.0,misfitting_25m,262144000,250,250,2,2,0.002,2024_11_17-14_38_34_sweep_test
4.083156313747168,4.083156313747168,76816896,25174528,786432000,362467590936723456,118788326430867456,362467590930432000,118788326424576000,1.0,misfitting_25m,786432000,750,750,6,6,0.004,2024_11_17-14_38_34_sweep_test
4.890876497607678,4.890876497607678,76816896,25174528,377487360,173984443652898816,57018396690087936,173984443646607360,57018396683796480,1.0,misfitting_25m,377487360,360,360,3,3,0.002,2024_11_17-14_38_34_sweep_test
3.8162221021484584,3.8162221021484584,76816896,25174528,1572864000,724935181867155456,237576652855443456,724935181860864000,237576652849152000,1.0,misfitting_25m,1572864000,1500,1500,12,12,0.002,2024_11_17-14_38_34_sweep_test
5.455908844713122,5.455908844713122,76816896,25174528,262144000,120822530316435456,39596108814483456,120822530310144000,39596108808192000,1.0,misfitting_25m,262144000,250,250,2,2,0.001,2024_11_17-14_38_34_sweep_test
4.218741668853909,4.218741668853909,76816896,25174528,1048576000,483290121246867456,158384435239059456,483290121240576000,158384435232768000,1.0,misfitting_25m,1048576000,1000,1000,8,8,0.001,2024_11_17-14_38_34_sweep_test
3.884577546734363,3.884577546734363,76816896,25174528,2097152000,966580242487443456,316768870471827456,966580242481152000,316768870465536000,1.0,misfitting_25m,2097152000,2000,2000,16,16,0.001,2024_11_17-14_38_34_sweep_test
4.7698442824184895,4.7698442824184895,76816896,25174528,524288000,241645060626579456,79192217622675456,241645060620288000,79192217616384000,1.0,misfitting_25m,524288000,500,500,4,4,0.001,2024_11_17-14_38_34_sweep_test
4.002477065427229,4.002477065427229,76816896,25174528,1048576000,483290121246867456,158384435239059456,483290121240576000,158384435232768000,1.0,misfitting_25m,1048576000,1000,1000,8,8,0.002,2024_11_17-14_38_34_sweep_test
3.9131486143451184,3.9131486143451184,76816896,25174528,1048576000,483290121246867456,158384435239059456,483290121240576000,158384435232768000,1.0,misfitting_25m,1048576000,1000,1000,8,8,0.004,2024_11_17-14_38_34_sweep_test
4.827723724301904,4.827723724301904,76816896,25174528,377487360,173984443652898816,57018396690087936,173984443646607360,57018396683796480,1.0,misfitting_25m,377487360,360,360,3,3,0.004,2024_11_17-14_38_34_sweep_test
4.182961673242971,4.182961673242971,76816896,25174528,786432000,362467590936723456,118788326430867456,362467590930432000,118788326424576000,1.0,misfitting_25m,786432000,750,750,6,6,0.002,2024_11_17-14_38_34_sweep_test
5.099616385065019,5.099616385065019,76816896,25174528,377487360,173984443652898816,57018396690087936,173984443646607360,57018396683796480,1.0,misfitting_25m,377487360,360,360,3,3,0.001,2024_11_17-14_38_34_sweep_test
4.519849927164614,4.519849927164614,76816896,25174528,524288000,241645060626579456,79192217622675456,241645060620288000,79192217616384000,1.0,misfitting_25m,524288000,500,500,4,4,0.002,2024_11_17-14_38_34_sweep_test
3.747754651121795,3.747754651121795,76816896,25174528,1572864000,724935181867155456,237576652855443456,724935181860864000,237576652849152000,1.0,misfitting_25m,1572864000,1500,1500,12,12,0.004,2024_11_17-14_38_34_sweep_test
4.405422592069954,4.405422592069954,76816896,25174528,786432000,362467590936723456,118788326430867456,362467590930432000,118788326424576000,1.0,misfitting_25m,786432000,750,750,6,6,0.001,2024_11_17-14_38_34_sweep_test
5.261669397354126,5.261669397354126,76816896,25174528,262144000,120822530316435456,39596108814483456,120822530310144000,39596108808192000,1.0,misfitting_25m,262144000,250,250,2,2,0.004,2024_11_17-14_38_34_sweep_test
4.0077545524109155,4.0077545524109155,76816896,25174528,1572864000,724935181867155456,237576652855443456,724935181860864000,237576652849152000,1.0,misfitting_25m,1572864000,1500,1500,12,12,0.001,2024_11_17-14_38_34_sweep_test
